obj,delta_deg,seed,condition,progress,max_track_err,quality_frac,peak_force,f_max_used
46889,15.0,153501,gripper_matched_fmax,1.0249302699227507,0.2624838827038961,0.0,99.78798310321616,57.61261890653168
46889,15.0,750995,gripper_matched_fmax,0.9079969819613883,0.09589321715660976,0.0,99.78798310321616,57.61261890653168
46889,15.0,695054,gripper_matched_fmax,0.9409715614266722,0.17734818708138553,0.0,99.78798310321616,57.61261890653168
46889,15.0,544510,gripper_matched_fmax,1.0683960748889407,0.09659353798442281,0.0,99.78798310321616,57.61261890653168
46889,15.0,799319,gripper_matched_fmax,1.1829972229275991,0.24003903296229637,0.0,99.78798310321616,57.61261890653168
46889,15.0,433017,gripper_matched_fmax,1.1620481794012703,0.14984041402162504,0.0,99.78798310321616,57.61261890653168
46889,15.0,862981,gripper_matched_fmax,1.143703655216672,0.07209363606806328,0.0,99.78798310321616,57.61261890653168
46889,15.0,398017,gripper_matched_fmax,1.0591872290158473,0.23596296356554874,0.05405405405405406,99.78798310321616,57.61261890653168
46889,20.0,215838,gripper_matched_fmax,1.2280951697158924,0.20695237171759837,0.0,99.78798310321616,57.61261890653168
46889,20.0,161264,gripper_matched_fmax,0.39048294360969743,0.38697819425307395,0.0,91.26873577613534,57.61261890653168
46889,20.0,367123,gripper_matched_fmax,1.0981023882773695,0.11168354479008957,0.0,99.78798310321616,57.61261890653168
46889,20.0,178541,gripper_matched_fmax,0.8080762274686443,0.14515839608342637,0.044642857142857144,99.78798310321616,57.61261890653168
46889,20.0,325421,gripper_matched_fmax,0.6365255197574822,0.2787166571882492,0.0,99.78798310321616,57.61261890653168
46889,20.0,451473,gripper_matched_fmax,0.7688327883253865,0.261160655437639,0.0,99.78798310321616,57.61261890653168
46889,20.0,793016,gripper_matched_fmax,0.9110404713601065,0.2742210928602677,0.0,99.78798310321616,57.61261890653168
46889,20.0,572819,gripper_matched_fmax,0.4044847508454927,0.2281033230079204,0.0,99.78798310321616,57.61261890653168
46889,20.0,953012,gripper_matched_fmax,1.170367368854282,0.23191409612096894,0.0,99.78798310321616,57.61261890653168
46889,20.0,980427,gripper_matched_fmax,0.7150001561654226,0.10569993634479692,0.0,99.78798310321616,57.61261890653168
46889,30.0,97232,gripper_matched_fmax,0.7215177178552447,0.30833525022069536,0.0,99.78798310321616,57.61261890653168
46889,30.0,586546,gripper_matched_fmax,1.2989889080452297,0.2788410373218974,0.0,99.78798310321616,57.61261890653168
46889,30.0,125976,gripper_matched_fmax,0.39214702338097523,0.03413109711373704,0.46956521739130436,92.95864199394752,57.61261890653168
46889,30.0,312347,gripper_matched_fmax,0.206114310980414,0.3567583492699154,0.1592920353982301,99.78798310321616,57.61261890653168
46889,30.0,1064982,gripper_matched_fmax,1.5000788189825525,0.43730635304522686,0.0,99.78798310321616,57.61261890653168
46889,30.0,696536,gripper_matched_fmax,0.4671166774456451,0.11081071244430726,0.10909090909090909,99.78798310321616,57.61261890653168
46889,30.0,781878,gripper_matched_fmax,0.1495138129516911,0.44133204620836364,0.0,93.4169218031539,57.61261890653168
46889,30.0,361917,gripper_matched_fmax,0.16405233878376224,0.31297662641641216,0.0,99.78798310321616,57.61261890653168
46889,30.0,807137,gripper_matched_fmax,0.39112424461995443,0.11718882339142316,0.4661016949152542,99.78798310321616,57.61261890653168
46889,30.0,1001394,gripper_matched_fmax,0.6434383730841566,0.08599077172297151,0.0,99.78798310321616,57.61261890653168
46889,45.0,565995,gripper_matched_fmax,0.0,0.24231455369006621,0.2727272727272727,99.78798310321616,57.61261890653168
46889,45.0,751490,gripper_matched_fmax,0.0,0.34586681608248027,0.0,99.78798310321616,57.61261890653168
46889,45.0,890496,gripper_matched_fmax,0.4757767696655855,0.6398563894604877,0.0,99.78798310321616,57.61261890653168
46889,45.0,891486,gripper_matched_fmax,0.8793202100302921,0.37948942080861625,0.0,99.78798310321616,57.61261890653168
46889,45.0,997794,gripper_matched_fmax,1.1100698909358808,0.6394383082467987,0.0,99.78798310321616,57.61261890653168
46889,45.0,1057411,gripper_matched_fmax,1.0914755755664607,0.1361298601287567,0.02608695652173913,99.78798310321616,57.61261890653168
46889,45.0,854232,gripper_matched_fmax,0.6051382729867727,0.5992125197315403,0.0,99.78798310321616,57.61261890653168
46889,45.0,1069224,gripper_matched_fmax,0.0033065026985375384,0.6421556066891944,0.0,99.78798310321616,57.61261890653168
46889,45.0,1080536,gripper_matched_fmax,0.3172783586415039,0.11688719459005732,0.0,99.78798310321616,57.61261890653168
46889,45.0,260577,gripper_matched_fmax,0.27113562804563096,0.11367893903928249,0.0,99.78798310321616,57.61261890653168
47315,0.0,877605,gripper_matched_fmax,0.0,0.00525991730432904,0.9727272727272728,169.15482700205874,119.03841102086213
47315,0.0,357520,gripper_matched_fmax,0.9434175567509896,0.03799221886604938,0.0,206.1805759404002,119.03841102086213
47315,0.0,1034055,gripper_matched_fmax,0.9579650205983589,0.03882392992591928,0.0,206.1805759404002,119.03841102086213
47315,0.0,179887,gripper_matched_fmax,0.007264356240147988,0.22109507887895627,0.48717948717948717,206.1805759404002,119.03841102086213
47315,0.0,1027144,gripper_matched_fmax,0.03955542854256684,0.19294133793010862,0.7017543859649122,206.1805759404002,119.03841102086213
47315,0.0,907459,gripper_matched_fmax,1.055782012850231,0.2430313799897539,0.0,206.1805759404002,119.03841102086213
47315,0.0,306322,gripper_matched_fmax,0.9366212979524209,0.04392958705018284,0.0,206.1805759404002,119.03841102086213
47315,0.0,831878,gripper_matched_fmax,0.9910756244530445,0.30120827116566123,0.0,206.1805759404002,119.03841102086213
47315,0.0,686016,gripper_matched_fmax,0.928816355511605,0.03852776970953142,0.0,206.1805759404002,119.03841102086213
47315,0.0,583899,gripper_matched_fmax,0.950411186734363,0.03764835735722069,0.0,206.1805759404002,119.03841102086213
47315,5.0,942529,gripper_matched_fmax,0.9290603265705834,0.148473377404543,0.0,206.1805759404002,119.03841102086213
47315,5.0,564649,gripper_matched_fmax,0.7627194689020865,0.20451066077619046,0.16521739130434782,206.1805759404002,119.03841102086213
47315,5.0,1017066,gripper_matched_fmax,0.8375794737214841,0.23235721012994517,0.0,206.1805759404002,119.03841102086213
47315,5.0,129831,gripper_matched_fmax,0.33098493453469885,0.02746651407623201,0.6379310344827587,175.5827820779117,119.03841102086213
47315,5.0,852999,gripper_matched_fmax,1.0054082639953033,0.044145530960707814,0.0,206.1805759404002,119.03841102086213
47315,5.0,418822,gripper_matched_fmax,0.800556206836115,0.20352649342471413,0.1452991452991453,206.1805759404002,119.03841102086213
47315,5.0,204243,gripper_matched_fmax,0.20847985207055228,0.026216172074121788,0.7456140350877193,172.1455683119021,119.03841102086213
47315,5.0,635008,gripper_matched_fmax,0.152833982202352,0.024201351838499936,0.7521367521367521,175.06979693289446,119.03841102086213
47315,5.0,440098,gripper_matched_fmax,0.9359849453353967,0.08698280348174825,0.04201680672268908,206.1805759404002,119.03841102086213
47315,5.0,554527,gripper_matched_fmax,0.034777216547528474,0.10513168559184677,0.9145299145299145,170.90493731726778,119.03841102086213
47315,10.0,780995,gripper_matched_fmax,0.7140386666164431,0.12330061290206004,0.2672413793103448,206.1805759404002,119.03841102086213
47315,10.0,133548,gripper_matched_fmax,0.15179097409205933,0.028214464093561955,0.7567567567567568,170.92348820146827,119.03841102086213
47315,10.0,137572,gripper_matched_fmax,0.8232410542140954,0.3080236681133988,0.0,206.1805759404002,119.03841102086213
47315,10.0,402242,gripper_matched_fmax,1.1174988617064052,0.13840109431254247,0.0,206.1805759404002,119.03841102086213
47315,10.0,130340,gripper_matched_fmax,0.5832356775026417,0.2502731586050226,0.39655172413793105,194.78605927343847,119.03841102086213
47315,10.0,672159,gripper_matched_fmax,1.6,0.2858157480147156,0.875,206.1805759404002,119.03841102086213
47315,10.0,290077,gripper_matched_fmax,0.7470734560381742,0.22750982701311334,0.0,206.1805759404002,119.03841102086213
47315,10.0,445428,gripper_matched_fmax,1.1077528054972547,0.04488929666191803,0.0,206.1805759404002,119.03841102086213
47315,10.0,705812,gripper_matched_fmax,0.06114324570463755,0.27205111048435743,0.954954954954955,193.00680450016398,119.03841102086213
47315,10.0,639751,gripper_matched_fmax,0.34126126777735505,0.19110521648768825,0.509090909090909,206.1805759404002,119.03841102086213
47315,15.0,376843,gripper_matched_fmax,0.04786061892388515,0.020213567102506144,0.8869565217391304,171.41352666683466,119.03841102086213
47315,15.0,614033,gripper_matched_fmax,0.0,0.1313560773923729,0.956140350877193,180.2318668643647,119.03841102086213
47315,15.0,414140,gripper_matched_fmax,0.043815763762328035,0.030190787111919398,0.9145299145299145,206.1805759404002,119.03841102086213
47315,15.0,783591,gripper_matched_fmax,0.054952683622561824,0.18470955615476625,0.680672268907563,206.1805759404002,119.03841102086213
47315,15.0,663362,gripper_matched_fmax,0.027491381167159625,0.22168681399284365,0.8879310344827587,202.0465344581913,119.03841102086213
47315,15.0,1076271,gripper_matched_fmax,1.040902716429091,0.2698025961619716,0.0,206.1805759404002,119.03841102086213
47315,15.0,824971,gripper_matched_fmax,0.8713207821044148,0.25221174629862675,0.0,206.1805759404002,119.03841102086213
47315,15.0,661336,gripper_matched_fmax,0.23780449160415967,0.27602541437135175,0.7350427350427351,206.1805759404002,119.03841102086213
47315,15.0,992703,gripper_matched_fmax,0.2779509968695445,0.12229033870778501,0.6126126126126126,175.6458295953803,119.03841102086213
47315,15.0,930647,gripper_matched_fmax,0.789263828713205,0.21157503058807062,0.27350427350427353,206.1805759404002,119.03841102086213
47315,20.0,611978,gripper_matched_fmax,0.02154476767232085,0.02319169514890474,0.8947368421052632,168.90442758762887,119.03841102086213
47315,20.0,135915,gripper_matched_fmax,0.03583096111404182,0.01640857174838508,0.9272727272727272,170.84757716717525,119.03841102086213
47315,20.0,478683,gripper_matched_fmax,1.1006522866501136,0.2940392020005818,0.0,206.1805759404002,119.03841102086213
47315,20.0,267677,gripper_matched_fmax,0.0,0.2724974771079804,0.5225225225225225,206.1805759404002,119.03841102086213
47315,20.0,605224,gripper_matched_fmax,1.3255974077713935,0.27811482915749575,0.0,206.1805759404002,119.03841102086213
47315,20.0,949476,gripper_matched_fmax,1.3019703781206666,0.20773963822513222,0.0,206.1805759404002,119.03841102086213
47315,20.0,151943,gripper_matched_fmax,0.035849656834385686,0.23675865038502003,0.7711864406779662,176.00349414653786,119.03841102086213
47315,20.0,755453,gripper_matched_fmax,1.3375192374825169,0.29180201466910527,0.0,206.1805759404002,119.03841102086213
47315,20.0,536433,gripper_matched_fmax,0.016319901807397685,0.016531430751515162,0.9272727272727272,171.1038105351228,119.03841102086213
47315,20.0,795444,gripper_matched_fmax,0.8419742020069036,0.6069883219015648,0.0,206.1805759404002,119.03841102086213
47315,30.0,822524,gripper_matched_fmax,0.0,0.02269947123919922,0.9459459459459459,178.2417638556008,119.03841102086213
47315,30.0,370205,gripper_matched_fmax,0.6006621319567811,0.4170769585071005,0.3025210084033613,206.1805759404002,119.03841102086213
47315,30.0,324122,gripper_matched_fmax,0.0,0.02421979814469774,0.8448275862068966,168.75347970482693,119.03841102086213
47315,30.0,472280,gripper_matched_fmax,0.0748704261173954,0.2878726121122258,0.9,206.1805759404002,119.03841102086213
47315,30.0,165080,gripper_matched_fmax,0.11415284471310877,0.18195255848326744,0.6578947368421053,206.1805759404002,119.03841102086213
47315,30.0,173319,gripper_matched_fmax,0.2549454897309795,0.23993408586902784,0.5966386554621849,206.1805759404002,119.03841102086213
47315,30.0,789407,gripper_matched_fmax,0.0,0.021151092018134435,0.9565217391304348,168.6206360688148,119.03841102086213
47315,30.0,108880,gripper_matched_fmax,0.8779260444193226,0.7111005409785399,0.0,206.1805759404002,119.03841102086213
47315,30.0,383618,gripper_matched_fmax,0.0,0.023870061553966045,0.9224137931034483,168.92970304292479,119.03841102086213
47315,30.0,304810,gripper_matched_fmax,0.0,0.22153921003355023,0.6779661016949152,198.5321595829438,119.03841102086213
47315,45.0,1060863,gripper_matched_fmax,0.7238258039868692,1.0632622223897588,0.0,206.1805759404002,119.03841102086213
47315,45.0,137796,gripper_matched_fmax,0.0,0.013033663962636133,0.9316239316239316,169.9776156469758,119.03841102086213
47315,45.0,628588,gripper_matched_fmax,0.3666428417535389,0.6532160095716175,0.0,179.52396469619723,119.03841102086213
47315,45.0,508026,gripper_matched_fmax,1.0394131540755394,0.1483840468641556,0.8928571428571429,206.1805759404002,119.03841102086213
47315,45.0,840820,gripper_matched_fmax,0.5508161394995498,0.8089626861741868,0.0,206.1805759404002,119.03841102086213
47315,45.0,531494,gripper_matched_fmax,0.0,0.22354307055355457,0.4594594594594595,206.1805759404002,119.03841102086213
47315,45.0,499899,gripper_matched_fmax,0.0,0.2716757051451966,0.5405405405405406,206.1805759404002,119.03841102086213
47315,45.0,849895,gripper_matched_fmax,0.0419290502854036,0.633924092627804,0.3559322033898305,195.42173859507355,119.03841102086213
47315,45.0,756912,gripper_matched_fmax,0.7074209299110814,1.1298133907594867,0.0,206.1805759404002,119.03841102086213
47315,45.0,954191,gripper_matched_fmax,0.0,0.13801984849700547,0.6666666666666666,206.1805759404002,119.03841102086213
48271,0.0,459337,gripper_matched_fmax,1.0974285728790716,0.5381061582714448,0.0,97.8093270686419,56.470241312336555
48271,0.0,910740,gripper_matched_fmax,1.121390109624428,0.5610949597962523,0.0,97.8093270686419,56.470241312336555
48271,0.0,414892,gripper_matched_fmax,1.0746819061979,0.16311417660771588,0.0,97.8093270686419,56.470241312336555
48271,0.0,242597,gripper_matched_fmax,1.1105868753768204,0.2901690018478466,0.0,97.8093270686419,56.470241312336555
48271,0.0,421225,gripper_matched_fmax,1.0339513263716813,0.3120298539354075,0.0,97.8093270686419,56.470241312336555
48271,0.0,861354,gripper_matched_fmax,0.9078792055418664,0.1655933786219557,0.0,97.8093270686419,56.470241312336555
48271,0.0,486349,gripper_matched_fmax,0.2359297529074549,0.39848669242136336,0.23478260869565218,97.8093270686419,56.470241312336555
48271,0.0,910223,gripper_matched_fmax,1.1768627807121819,0.3533250934255154,0.0,97.8093270686419,56.470241312336555
48271,0.0,1072277,gripper_matched_fmax,1.0213344370771413,0.49362779501124476,0.0,97.8093270686419,56.470241312336555
48271,0.0,344947,gripper_matched_fmax,1.040837026513518,0.2044388414629814,0.0,97.8093270686419,56.470241312336555
48271,5.0,145290,gripper_matched_fmax,1.0243158960478886,0.162706481804598,0.0,97.8093270686419,56.470241312336555
48271,5.0,125370,gripper_matched_fmax,0.865552389956596,0.20584599794679379,0.0,97.8093270686419,56.470241312336555
48271,5.0,658926,gripper_matched_fmax,1.1417247541985827,0.24025287526182348,0.0,97.8093270686419,56.470241312336555
48271,5.0,109253,gripper_matched_fmax,1.0917277903352118,0.37018625571248304,0.0,97.8093270686419,56.470241312336555
48271,5.0,234390,gripper_matched_fmax,1.4893427576619436,0.4261105203562966,0.0,97.8093270686419,56.470241312336555
48271,5.0,701290,gripper_matched_fmax,1.0875571948887879,0.3858472494405127,0.0,97.8093270686419,56.470241312336555
48271,5.0,805524,gripper_matched_fmax,1.2187753058491941,0.716258502761986,0.5391304347826087,97.8093270686419,56.470241312336555
48271,5.0,462055,gripper_matched_fmax,0.7354448369930996,0.23587501272717568,0.11607142857142858,97.8093270686419,56.470241312336555
48271,5.0,631899,gripper_matched_fmax,0.0,0.21147144416391075,0.3103448275862069,97.8093270686419,56.470241312336555
48271,5.0,157145,gripper_matched_fmax,1.0660983363921155,0.20928776940025234,0.0,97.8093270686419,56.470241312336555
48271,10.0,551571,gripper_matched_fmax,0.9664090656802315,0.14655837701124486,0.0,97.8093270686419,56.470241312336555
48271,10.0,96325,gripper_matched_fmax,1.0047223767667224,0.29868715907351634,0.0,97.8093270686419,56.470241312336555
48271,10.0,575396,gripper_matched_fmax,1.0485064357571239,0.5321750105453734,0.0,97.8093270686419,56.470241312336555
48271,10.0,144503,gripper_matched_fmax,1.1502211866128917,0.20929318052447832,0.0,97.8093270686419,56.470241312336555
48271,10.0,270405,gripper_matched_fmax,1.169506640127486,0.5319359031490627,0.0,97.8093270686419,56.470241312336555
48271,10.0,1068392,gripper_matched_fmax,0.9551211092066199,0.6050895292240731,0.0,97.8093270686419,56.470241312336555
48271,10.0,116263,gripper_matched_fmax,0.0,0.5643273283512793,0.11607142857142858,97.8093270686419,56.470241312336555
48271,10.0,689692,gripper_matched_fmax,1.419206885650407,0.5772554982722479,0.2972972972972973,97.8093270686419,56.470241312336555
48271,10.0,1049064,gripper_matched_fmax,1.1618262193841844,0.20767829008831643,0.0,97.8093270686419,56.470241312336555
48271,10.0,373678,gripper_matched_fmax,1.1539730452298382,0.2098506248316896,0.0,97.8093270686419,56.470241312336555
48271,15.0,489807,gripper_matched_fmax,1.1437737937710608,0.17728106811398575,0.0,97.8093270686419,56.470241312336555
48271,15.0,156800,gripper_matched_fmax,0.9868707300668839,0.5890272484876397,0.0,97.8093270686419,56.470241312336555
48271,15.0,448930,gripper_matched_fmax,0.49337751759783766,0.22748227512299504,0.23008849557522124,97.8093270686419,56.470241312336555
48271,15.0,1011187,gripper_matched_fmax,1.0793154906027471,0.547988145435245,0.0,97.8093270686419,56.470241312336555
48271,15.0,542171,gripper_matched_fmax,1.1107722402697398,0.3575261757154437,0.6727272727272727,97.8093270686419,56.470241312336555
48271,15.0,873800,gripper_matched_fmax,1.071314312041425,0.37831183870151724,0.0,97.8093270686419,56.470241312336555
48271,15.0,147299,gripper_matched_fmax,1.2018558615728092,0.19332373826747398,0.0,97.8093270686419,56.470241312336555
48271,15.0,607985,gripper_matched_fmax,0.9564361336257824,0.14287381833964433,0.0,97.8093270686419,56.470241312336555
48271,15.0,460769,gripper_matched_fmax,0.0,0.6593757443699299,0.14414414414414414,97.8093270686419,56.470241312336555
48271,15.0,654833,gripper_matched_fmax,1.508425253023307,0.38862235370293374,0.0,97.8093270686419,56.470241312336555
48271,20.0,463092,gripper_matched_fmax,1.4797317669591443,0.3809739539241691,0.5652173913043478,97.8093270686419,56.470241312336555
48271,20.0,1055658,gripper_matched_fmax,1.2305124166535129,0.32022960991151145,0.7413793103448276,97.8093270686419,56.470241312336555
48271,20.0,293632,gripper_matched_fmax,1.0154907926219077,0.61712470763847,0.0,97.8093270686419,56.470241312336555
48271,20.0,120773,gripper_matched_fmax,0.7453004114315547,0.3564196499105448,0.0,97.8093270686419,56.470241312336555
48271,20.0,1004298,gripper_matched_fmax,1.459430626760267,0.4526528005346066,0.0,97.8093270686419,56.470241312336555
48271,20.0,1058231,gripper_matched_fmax,1.5280763371283554,0.4228569642380559,0.11607142857142858,97.8093270686419,56.470241312336555
48271,20.0,1081323,gripper_matched_fmax,0.7274636107402781,0.23830992907792434,0.0,97.8093270686419,56.470241312336555
48271,20.0,223280,gripper_matched_fmax,1.4790262460714703,0.5465783140515892,0.0,97.8093270686419,56.470241312336555
48271,20.0,674556,gripper_matched_fmax,1.2556873945186797,0.593606130111183,0.0,97.8093270686419,56.470241312336555
48271,20.0,435396,gripper_matched_fmax,0.8053053853510782,0.21131610670318843,0.0,97.8093270686419,56.470241312336555
48271,30.0,427827,gripper_matched_fmax,0.8462602064232109,0.39033830329165203,0.0,97.8093270686419,56.470241312336555
48271,30.0,963505,gripper_matched_fmax,1.0935509421351264,0.6089375490800334,0.0,97.8093270686419,56.470241312336555
48271,30.0,773498,gripper_matched_fmax,0.9042557301969867,0.5268006854430204,0.0,97.8093270686419,56.470241312336555
48271,30.0,875088,gripper_matched_fmax,0.6918986784479989,0.43131789889136013,0.0,97.8093270686419,56.470241312336555
48271,30.0,943702,gripper_matched_fmax,0.018944866576393733,0.3722113358372859,0.288135593220339,97.8093270686419,56.470241312336555
48271,30.0,407265,gripper_matched_fmax,1.171797825242444,0.15039934771615107,0.0,97.8093270686419,56.470241312336555
48271,30.0,374796,gripper_matched_fmax,0.0,0.43567997954602045,0.18584070796460178,97.8093270686419,56.470241312336555
48271,30.0,792634,gripper_matched_fmax,0.6293544585917112,0.3168563117507777,0.008849557522123894,97.8093270686419,56.470241312336555
48271,30.0,920368,gripper_matched_fmax,0.9793148474962229,0.34983097438673627,0.0,97.8093270686419,56.470241312336555
48271,30.0,432158,gripper_matched_fmax,0.736637914500373,0.3775925654220614,0.0,97.8093270686419,56.470241312336555
48271,45.0,204611,gripper_matched_fmax,0.8877256364753304,0.4131447190998125,0.0,97.8093270686419,56.470241312336555
48271,45.0,163362,gripper_matched_fmax,1.5325318393988678,0.8559133499469924,0.0,97.8093270686419,56.470241312336555
48271,45.0,812198,gripper_matched_fmax,1.0466086344362138,0.27411385449212106,0.0,97.8093270686419,56.470241312336555
48271,45.0,238198,gripper_matched_fmax,0.0,0.2214747707224585,0.8454545454545455,97.8093270686419,56.470241312336555
48271,45.0,147137,gripper_matched_fmax,0.7907610337960467,0.48090823887328726,0.0,97.8093270686419,56.470241312336555
48271,45.0,963913,gripper_matched_fmax,0.7397744608465956,0.4116583872007414,0.0,97.8093270686419,56.470241312336555
48271,45.0,413008,gripper_matched_fmax,0.18545613538462805,0.5784085839916393,0.0,97.8093270686419,56.470241312336555
48271,45.0,245417,gripper_matched_fmax,0.8418533023069491,0.3535807810599233,0.0,97.8093270686419,56.470241312336555
48271,45.0,513523,gripper_matched_fmax,1.5393687571948926,0.4644818701199993,0.0,97.8093270686419,56.470241312336555
48271,45.0,582894,gripper_matched_fmax,0.020894741938495862,0.4773913930690731,0.2564102564102564,97.8093270686419,56.470241312336555
7119,0.0,909130,gripper_matched_fmax,1.01424052526525,0.03904871583660702,0.0,138.05863862731002,79.7081921754307
7119,0.0,1064933,gripper_matched_fmax,1.018839427599865,0.016590788848754666,0.0,138.05863862731002,79.7081921754307
7119,0.0,914538,gripper_matched_fmax,0.9401400238131431,0.04876166043288244,0.0,122.45449340721268,79.7081921754307
7119,0.0,139599,gripper_matched_fmax,1.016723982536675,0.009857560506346086,0.0,138.05863862731002,79.7081921754307
7119,0.0,833674,gripper_matched_fmax,1.0142982517550265,0.04345228307000867,0.0,138.05863862731002,79.7081921754307
7119,0.0,662570,gripper_matched_fmax,1.0142359979428566,0.009477526697339709,0.0,138.05863862731002,79.7081921754307
7119,0.0,1024527,gripper_matched_fmax,1.0806790180487396,0.0751788594066632,0.0,138.05863862731002,79.7081921754307
7119,0.0,1010307,gripper_matched_fmax,1.010017944299615,0.016038662712846357,0.0,138.05863862731002,79.7081921754307
7119,0.0,866735,gripper_matched_fmax,1.0125300484533328,0.02693894789445112,0.0,138.05863862731002,79.7081921754307
7119,0.0,575425,gripper_matched_fmax,1.0083265925696354,0.026846524582814085,0.0,138.05863862731002,79.7081921754307
7119,5.0,193288,gripper_matched_fmax,1.0016219361725351,0.09791153451201698,0.0,138.05863862731002,79.7081921754307
7119,5.0,963135,gripper_matched_fmax,1.0937129710176285,0.08964812324990916,0.04424778761061947,138.05863862731002,79.7081921754307
7119,5.0,157303,gripper_matched_fmax,1.0114003880784455,0.0800894433189213,0.0,138.05863862731002,79.7081921754307
7119,5.0,1089463,gripper_matched_fmax,0.0,0.11739347596260569,0.963963963963964,124.23940716724144,79.7081921754307
7119,5.0,850100,gripper_matched_fmax,0.980101878366764,0.04485021192035629,0.0,138.05863862731002,79.7081921754307
7119,5.0,190489,gripper_matched_fmax,0.0,0.04838893434242758,0.9369369369369369,117.45742560020773,79.7081921754307
7119,5.0,472227,gripper_matched_fmax,0.9028228768464791,0.2652916390852437,0.0,138.05863862731002,79.7081921754307
7119,5.0,782053,gripper_matched_fmax,0.0,3.2994615816811545e-06,1.0,8.831155190361732,79.7081921754307
7119,5.0,462994,gripper_matched_fmax,0.9744300292030403,0.2602014331977885,0.0,138.05863862731002,79.7081921754307
7119,5.0,889362,gripper_matched_fmax,1.0379793948259584,0.11317594333258271,0.0,138.05863862731002,79.7081921754307
7119,10.0,885125,gripper_matched_fmax,0.9354603720225136,0.08614788113012292,0.0,138.05863862731002,79.7081921754307
7119,10.0,313924,gripper_matched_fmax,0.9338484438945573,0.12035000706900309,0.0,138.05863862731002,79.7081921754307
